idencuesta,ola,social_trust,trust_nb,clase,m0_sexo,m0_edad,age10,swb,employed,couple,t02_01
6310082,1,0,1,1,2,43,-0.6940375224877926,0,1,1,4
6310091,1,0,1,3,1,36,-1.3940375224877926,0,1,1,4
6310093,1,0,1,1,2,33,-1.6940375224877926,0,1,0,2
6310103,1,0,1,3,2,47,-0.2940375224877926,0,0,1,1
6310111,1,0,0,3,2,43,-0.6940375224877926,0,1,1,1
6310112,1,0,1,1,2,52,0.20596247751220745,0,1,0,4
7101032,1,0,1,1,2,52,0.20596247751220745,1,1,0,4
7101042,1,0,0,1,1,65,1.5059624775122074,0,1,0,5
7101044,1,0,1,3,1,41,-0.8940375224877926,0,1,1,4
7101071,1,0,1,1,2,62,1.2059624775122075,0,0,1,4
7101091,1,0,1,1,2,47,-0.2940375224877926,0,1,0,4
7101092,1,0,0,1,2,71,2.1059624775122074,0,0,0,2
7101113,1,0,1,1,2,74,2.4059624775122073,0,0,1,4
7101121,1,0,0,2,2,39,-1.0940375224877925,0,0,1,4
7101122,1,0,0,3,1,44,-0.5940375224877925,0,1,1,4
7101142,1,0,0,3,2,44,-0.5940375224877925,0,1,1,5
7101172,1,0,1,1,2,66,1.6059624775122074,0,0,0,4
7101181,1,1,0,3,2,24,-2.5940375224877927,0,0,0,5
7101182,1,0,0,3,2,50,0.005962477512207442,0,0,1,4
7101191,1,1,0,3,2,43,-0.6940375224877926,1,0,1,4
7101212,1,0,1,3,2,37,-1.2940375224877925,0,1,0,4
7101213,1,0,1,1,2,56,0.6059624775122074,0,0,0,4
7101232,1,0,0,1,2,24,-2.5940375224877927,0,0,0,4
7101233,1,0,1,3,1,59,0.9059624775122075,0,1,0,5
7102011,1,0,0,1,1,63,1.3059624775122074,1,1,1,4
7102031,1,0,0,3,2,67,1.7059624775122075,0,1,0,5
7102043,1,0,1,3,1,59,0.9059624775122075,0,0,1,5
7102052,1,0,1,1,1,56,0.6059624775122074,1,1,1,5
7102053,1,0,0,1,2,68,1.8059624775122074,0,0,0,2
7102072,1,0,1,2,1,50,0.005962477512207442,0,1,1,3
7102073,1,0,0,1,2,35,-1.4940375224877926,0,0,0,4
7102083,1,0,1,3,1,66,1.6059624775122074,0,0,1,4
7102092,1,0,1,1,2,50,0.005962477512207442,1,1,0,5
7102101,1,0,0,3,1,33,-1.6940375224877926,0,1,1,4
7102111,1,0,0,3,1,24,-2.5940375224877927,0,1,1,2
7102122,1,0,1,3,1,29,-2.0940375224877927,0,1,0,4
7102123,1,1,1,2,2,34,-1.5940375224877925,0,0,1,4
7102143,1,0,0,1,2,49,-0.09403752248779255,0,1,0,4
7102152,1,0,1,3,2,56,0.6059624775122074,0,0,0,4
7102163,1,0,0,3,1,29,-2.0940375224877927,0,1,0,3
7102183,1,0,0,3,1,49,-0.09403752248779255,0,1,0,3
7102191,1,0,1,3,1,43,-0.6940375224877926,0,1,1,4
7102201,1,0,0,3,2,34,-1.5940375224877925,0,1,0,1
7102202,1,0,0,1,2,55,0.5059624775122075,0,1,0,3
7102222,1,0,1,2,1,54,0.40596247751220743,0,1,1,5
7102231,1,0,0,1,2,56,0.6059624775122074,1,1,1,4
7102233,1,0,1,3,2,48,-0.19403752248779255,1,1,1,5
7102241,1,0,1,1,2,58,0.8059624775122074,0,0,0,5
7102252,1,0,1,3,2,37,-1.2940375224877925,0,0,1,4
7105012,1,0,1,3,2,34,-1.5940375224877925,0,0,1,4
7401011,1,0,1,1,2,64,1.4059624775122075,1,0,0,4
7401012,1,0,1,3,2,53,0.30596247751220745,1,0,0,4
7401023,1,1,1,1,2,55,0.5059624775122075,1,0,1,5
7401033,1,0,0,1,2,71,2.1059624775122074,0,0,0,4
7401041,1,0,0,3,1,31,-1.8940375224877926,0,1,0,3
7401061,1,0,0,1,2,69,1.9059624775122075,0,0,0,4
7401063,1,0,0,3,2,21,-2.8940375224877926,0,0,0,4
7401082,1,1,0,3,1,58,0.8059624775122074,0,1,1,4
7401083,1,0,0,3,1,26,-2.3940375224877926,1,0,0,2
7401093,1,0,0,3,1,46,-0.39403752248779256,0,1,1,2
7401101,1,0,0,1,2,35,-1.4940375224877926,0,1,1,1
7401102,1,0,1,3,1,54,0.40596247751220743,1,1,1,4
7401111,1,0,0,3,2,21,-2.8940375224877926,0,0,0,4
7401112,1,0,0,1,2,33,-1.6940375224877926,0,0,0,4
7401131,1,0,1,1,2,47,-0.2940375224877926,0,1,1,5
7401133,1,0,0,1,2,50,0.005962477512207442,0,1,1,4
7401141,1,0,1,1,1,46,-0.39403752248779256,0,1,1,4
7401143,1,0,1,3,1,19,-3.0940375224877927,0,0,0,4
7401153,1,0,0,3,2,23,-2.6940375224877924,0,0,0,4
7401192,1,0,1,3,2,54,0.40596247751220743,0,1,0,4
7401211,1,0,1,2,2,50,0.005962477512207442,0,0,1,4
7401221,1,0,1,1,2,61,1.1059624775122074,0,0,0,4
7401222,1,0,1,1,2,56,0.6059624775122074,1,1,1,5
7401223,1,0,0,3,2,32,-1.7940375224877925,0,0,1,4
7401231,1,0,0,3,2,32,-1.7940375224877925,1,0,1,4
7401253,1,0,0,3,1,21,-2.8940375224877926,0,0,0,3
7401254,1,0,0,3,2,35,-1.4940375224877926,0,0,1,4
7404013,1,0,0,1,2,47,-0.2940375224877926,0,1,0,4
7404031,1,0,0,3,2,38,-1.1940375224877926,0,1,0,4
7404033,1,0,1,1,2,65,1.5059624775122074,0,0,1,5
7404062,1,0,1,3,1,30,-1.9940375224877926,0,1,1,5
7404071,1,0,1,2,2,30,-1.9940375224877926,0,1,1,4
7404073,1,0,1,1,1,67,1.7059624775122075,1,0,0,4
7404081,1,0,1,3,2,33,-1.6940375224877926,0,0,1,5
7404111,1,0,0,1,1,40,-0.9940375224877925,0,1,0,4
7404124,1,0,0,1,2,42,-0.7940375224877926,0,0,0,4
7404131,1,0,1,3,2,54,0.40596247751220743,0,1,0,5
7404132,1,0,1,3,2,59,0.9059624775122075,0,0,1,4
7404142,1,0,1,3,1,23,-2.6940375224877924,0,1,1,3
7404152,1,0,1,1,2,74,2.4059624775122073,0,0,1,4
7404162,1,0,0,1,2,67,1.7059624775122075,0,0,1,4
7404171,1,0,1,1,2,54,0.40596247751220743,0,1,0,4
7404183,1,0,1,3,2,38,-1.1940375224877926,0,1,1,4
7404184,1,0,0,1,2,57,0.7059624775122074,0,0,1,4
7404191,1,0,0,1,1,67,1.7059624775122075,0,0,1,4
7404201,1,0,0,3,1,23,-2.6940375224877924,0,0,0,4
7404202,1,0,0,3,2,43,-0.6940375224877926,0,1,0,4
7404203,1,0,0,2,2,40,-0.9940375224877925,0,0,1,4
7404211,1,0,0,1,2,50,0.005962477512207442,0,0,0,4
7404233,1,0,0,3,1,29,-2.0940375224877927,0,1,1,3
7404235,1,0,1,3,1,42,-0.7940375224877926,0,1,0,5
7404241,1,0,1,3,1,48,-0.19403752248779255,0,1,1,4
7404242,1,0,1,1,2,67,1.7059624775122075,0,0,0,4
7404243,1,0,1,1,1,62,1.2059624775122075,0,1,0,4
7404251,1,0,0,3,1,52,0.20596247751220745,0,1,1,5
7404253,1,0,0,1,1,50,0.005962477512207442,0,1,0,4
8101013,1,0,0,2,1,64,1.4059624775122075,0,1,1,5
8101014,1,0,1,2,1,54,0.40596247751220743,1,1,0,5
8101017,1,0,1,1,2,55,0.5059624775122075,0,1,0,4
8101025,1,0,1,1,2,57,0.7059624775122074,1,1,0,4
8101032,1,0,0,1,2,21,-2.8940375224877926,0,0,0,4
8101036,1,1,0,1,2,67,1.7059624775122075,0,0,1,5
8101037,1,0,0,1,1,55,0.5059624775122075,1,1,1,4
8101041,1,0,0,3,1,31,-1.8940375224877926,0,1,1,4
8101044,1,0,0,3,2,41,-0.8940375224877926,0,1,0,4
8101052,1,0,0,3,1,73,2.3059624775122076,0,0,1,4
8101053,1,0,1,1,2,47,-0.2940375224877926,0,1,0,5
8101061,1,0,1,3,1,29,-2.0940375224877927,0,1,0,5
8101063,1,0,0,3,1,75,2.5059624775122074,0,0,1,4
8101071,1,1,0,1,2,42,-0.7940375224877926,1,1,1,5
8101072,1,0,0,3,2,53,0.30596247751220745,0,0,1,2
8101078,1,0,0,2,2,43,-0.6940375224877926,0,1,0,3
8101079,1,0,0,1,2,69,1.9059624775122075,0,0,0,2
8101084,1,1,1,3,2,42,-0.7940375224877926,0,1,1,4
8101091,1,0,0,1,2,62,1.2059624775122075,0,0,1,4
8101092,1,0,0,3,2,21,-2.8940375224877926,0,0,0,4
8101094,1,0,1,2,1,65,1.5059624775122074,0,1,1,4
8101098,1,0,0,3,2,36,-1.3940375224877926,0,1,0,4
8101101,1,0,0,1,2,45,-0.49403752248779254,0,0,0,5
8101103,1,0,0,2,1,49,-0.09403752248779255,1,1,0,2
8101112,1,0,1,3,2,73,2.3059624775122076,0,0,1,5
8101113,1,1,1,1,2,73,2.3059624775122076,1,1,0,5
8101114,1,0,0,1,1,70,2.0059624775122074,0,0,1,4
8101115,1,0,0,1,1,42,-0.7940375224877926,0,1,1,2
8101117,1,0,1,1,2,71,2.1059624775122074,0,0,1,4
8101118,1,0,0,2,2,45,-0.49403752248779254,0,0,0,4
8101163,1,0,0,1,2,31,-1.8940375224877926,0,1,0,2
8101165,1,0,0,3,1,32,-1.7940375224877925,0,1,1,4
8101171,1,0,0,1,2,24,-2.5940375224877927,0,0,0,4
8101187,1,0,0,3,2,75,2.5059624775122074,0,0,1,4
8101211,1,0,0,1,2,36,-1.3940375224877926,0,1,1,4
8101214,1,1,0,1,2,46,-0.39403752248779256,0,0,1,4
8101215,1,0,0,3,2,53,0.30596247751220745,0,0,1,1
8101222,1,0,0,3,1,29,-2.0940375224877927,0,1,1,3
8101223,1,0,1,1,1,55,0.5059624775122075,0,1,1,4
8101224,1,0,0,3,1,60,1.0059624775122074,0,1,1,2
8101228,1,0,0,3,2,40,-0.9940375224877925,0,1,1,2
8101246,1,0,1,1,2,68,1.8059624775122074,0,0,1,4
8101247,1,0,0,1,2,65,1.5059624775122074,0,1,0,4
8101251,1,0,1,3,2,34,-1.5940375224877925,0,1,0,2
8101253,1,0,1,1,2,23,-2.6940375224877924,0,0,0,4
8101255,1,0,0,3,2,42,-0.7940375224877926,0,1,0,3
8102011,1,1,1,3,2,66,1.6059624775122074,0,0,0,3
8102013,1,1,0,1,2,55,0.5059624775122075,0,0,0,4
8102021,1,0,0,1,2,45,-0.49403752248779254,0,0,0,4
8102022,1,1,1,3,1,42,-0.7940375224877926,0,1,1,4
8102023,1,0,1,1,2,40,-0.9940375224877925,0,0,0,4
8102024,1,0,0,1,2,38,-1.1940375224877926,0,1,0,4
8102025,1,0,0,1,1,35,-1.4940375224877926,0,1,1,4
8102032,1,0,0,1,2,69,1.9059624775122075,0,0,0,4
8102035,1,0,0,1,2,48,-0.19403752248779255,0,0,0,4
8102043,1,0,1,1,2,56,0.6059624775122074,0,0,0,2
8102045,1,1,0,1,2,63,1.3059624775122074,0,0,1,4
8102052,1,1,1,1,2,35,-1.4940375224877926,0,0,1,3
8102063,1,1,0,1,1,69,1.9059624775122075,0,0,1,4
8102066,1,0,1,1,2,67,1.7059624775122075,1,1,0,4
8102072,1,1,1,3,1,56,0.6059624775122074,0,1,1,4
8102073,1,0,1,3,2,20,-2.9940375224877926,1,0,0,4
8102074,1,0,0,3,2,42,-0.7940375224877926,0,1,0,4
8102081,1,0,0,3,2,51,0.10596247751220744,1,1,0,4
8102085,1,0,0,3,2,50,0.005962477512207442,0,1,0,2
8102086,1,0,0,1,2,63,1.3059624775122074,0,0,0,4
8102093,1,0,1,3,2,28,-2.1940375224877924,0,0,1,4
8102101,1,0,0,1,1,43,-0.6940375224877926,0,1,1,2
8102102,1,0,1,3,2,36,-1.3940375224877926,0,1,1,5
8103033,1,0,1,1,2,72,2.2059624775122075,0,0,0,4
8103034,1,0,1,3,2,24,-2.5940375224877927,0,0,0,2
8103035,1,1,0,3,2,28,-2.1940375224877924,0,1,1,4
8103038,1,0,1,1,2,66,1.6059624775122074,1,0,0,4
8103043,1,0,1,3,1,51,0.10596247751220744,0,0,0,4
8103045,1,0,1,2,1,64,1.4059624775122075,0,1,1,5
8103052,1,0,1,3,2,58,0.8059624775122074,1,0,0,5
8103053,1,0,1,3,2,29,-2.0940375224877927,1,1,1,1
8103055,1,0,0,1,2,35,-1.4940375224877926,0,0,1,4
8103058,1,0,1,3,1,40,-0.9940375224877925,0,1,1,4
8103075,1,0,0,3,2,65,1.5059624775122074,0,0,0,5
8103076,1,0,0,1,2,67,1.7059624775122075,0,0,0,4
8103081,1,1,1,3,1,74,2.4059624775122073,0,0,0,4
8103083,1,0,0,3,1,51,0.10596247751220744,0,1,1,4
8103084,1,0,0,3,1,38,-1.1940375224877926,0,1,0,4
8103085,1,0,0,3,2,69,1.9059624775122075,0,0,0,3
8103088,1,0,1,3,1,75,2.5059624775122074,0,0,0,4
8103091,1,0,1,3,2,33,-1.6940375224877926,0,1,0,4
8103092,1,0,0,1,2,53,0.30596247751220745,0,0,1,3
8103094,1,0,0,1,2,56,0.6059624775122074,0,0,0,2
8103095,1,0,0,3,1,32,-1.7940375224877925,0,1,1,2
8103096,1,1,1,3,2,27,-2.2940375224877925,0,1,1,5
8105013,1,0,0,1,2,32,-1.7940375224877925,0,1,0,4
8105015,1,0,1,1,1,64,1.4059624775122075,0,1,1,4
8106013,1,0,0,1,1,27,-2.2940375224877925,0,1,0,4
8106014,1,1,0,3,1,26,-2.3940375224877926,0,1,0,2
8106015,1,0,0,3,2,56,0.6059624775122074,1,0,1,4
8106024,1,0,0,1,2,47,-0.2940375224877926,0,1,0,2
8106025,1,0,0,1,2,59,0.9059624775122075,0,0,1,3
8106032,1,0,0,1,2,67,1.7059624775122075,0,0,1,2
8106034,1,0,0,1,2,51,0.10596247751220744,0,0,1,4
8106036,1,0,1,1,1,63,1.3059624775122074,1,1,0,5
8106045,1,0,1,1,1,65,1.5059624775122074,0,1,1,4
8106051,1,0,1,1,2,54,0.40596247751220743,1,1,1,4
8106053,1,0,1,1,2,59,0.9059624775122075,0,0,0,4
8106061,1,1,0,1,2,50,0.005962477512207442,0,1,0,4
8106065,1,0,0,1,2,27,-2.2940375224877925,1,0,1,4
8107025,1,0,1,1,2,72,2.2059624775122075,0,1,0,5
8107031,1,0,1,1,2,56,0.6059624775122074,0,0,0,3
8107035,1,0,1,2,1,49,-0.09403752248779255,0,1,0,5
8107041,1,0,1,3,1,51,0.10596247751220744,0,1,1,4
8108013,1,0,0,1,2,66,1.6059624775122074,0,1,0,4
8108022,1,0,0,3,1,32,-1.7940375224877925,0,1,1,2
8108026,1,0,0,1,2,65,1.5059624775122074,0,0,0,2
8108034,1,0,0,1,2,43,-0.6940375224877926,0,1,1,2
8108041,1,0,0,3,2,38,-1.1940375224877926,1,1,1,4
8108043,1,0,0,1,2,42,-0.7940375224877926,0,1,0,4
8108045,1,0,0,1,2,36,-1.3940375224877926,0,0,1,4
8108052,1,0,1,1,2,55,0.5059624775122075,0,1,0,2
8108053,1,0,1,1,2,53,0.30596247751220745,0,1,1,4
8108056,1,0,0,3,2,37,-1.2940375224877925,0,1,0,3
8108062,1,0,0,1,2,34,-1.5940375224877925,0,1,0,4
8108064,1,0,0,1,2,55,0.5059624775122075,0,1,1,4
8108071,1,0,1,1,2,50,0.005962477512207442,1,0,1,3
8108072,1,0,1,3,1,73,2.3059624775122076,0,0,0,4
8108094,1,0,1,1,1,50,0.005962477512207442,0,1,1,4
8108095,1,1,1,3,2,48,-0.19403752248779255,0,1,1,4
8108097,1,0,0,2,1,50,0.005962477512207442,1,1,0,4
8108101,1,0,0,3,1,30,-1.9940375224877926,0,1,1,4
8108121,1,0,1,3,1,40,-0.9940375224877925,0,1,1,4
8108127,1,1,1,1,2,40,-0.9940375224877925,1,1,0,4
8108131,1,0,1,1,2,48,-0.19403752248779255,0,0,1,5
8108132,1,0,0,3,1,36,-1.3940375224877926,0,1,1,3
8108133,1,0,1,1,2,56,0.6059624775122074,1,0,0,4
8108141,1,0,1,2,1,51,0.10596247751220744,0,1,0,4
8108145,1,0,0,3,1,36,-1.3940375224877926,0,1,0,4
8110011,1,0,1,1,2,72,2.2059624775122075,1,0,1,4
8110014,1,0,1,1,2,56,0.6059624775122074,0,0,1,5
8110022,1,0,1,1,1,65,1.5059624775122074,0,1,1,5
8110025,1,0,1,3,1,54,0.40596247751220743,0,0,1,4
8110033,1,0,0,3,2,40,-0.9940375224877925,0,0,0,4
8110041,1,0,0,3,2,38,-1.1940375224877926,0,1,0,2
8110042,1,0,0,2,1,50,0.005962477512207442,0,1,0,2
8110043,1,0,0,3,1,27,-2.2940375224877925,0,1,1,1
8110044,1,0,0,3,2,24,-2.5940375224877927,0,0,0,2
8110063,1,0,1,1,2,54,0.40596247751220743,0,0,1,3
8110071,1,1,1,1,1,62,1.2059624775122075,0,0,1,5
8110072,1,0,1,3,1,37,-1.2940375224877925,0,1,1,5
8110073,1,0,1,1,2,72,2.2059624775122075,0,0,1,5
8110081,1,0,0,3,2,52,0.20596247751220745,0,0,0,2
8110083,1,0,0,1,2,54,0.40596247751220743,0,0,0,4
8110091,1,0,1,1,2,69,1.9059624775122075,0,0,1,5
8110094,1,1,1,1,2,37,-1.2940375224877925,0,1,0,5
8110095,1,0,1,1,2,67,1.7059624775122075,1,0,0,4
8110102,1,0,1,3,1,35,-1.4940375224877926,0,1,1,3
8110104,1,0,1,3,1,55,0.5059624775122075,0,0,0,5
8110105,1,0,0,3,2,64,1.4059624775122075,0,0,0,4
8110111,1,0,1,1,2,69,1.9059624775122075,0,0,0,4
8110112,1,0,1,1,2,58,0.8059624775122074,0,1,0,5
8110114,1,0,1,1,2,46,-0.39403752248779256,0,1,1,5
8110115,1,1,1,1,2,46,-0.39403752248779256,0,0,0,5
8110121,1,0,1,3,1,28,-2.1940375224877924,0,1,0,3
8110125,1,0,1,3,1,55,0.5059624775122075,0,1,1,3
8110132,1,0,0,3,2,53,0.30596247751220745,0,1,1,4
8110145,1,0,1,1,2,72,2.2059624775122075,0,0,1,4
8110155,1,0,0,3,1,28,-2.1940375224877924,0,0,1,3
8111014,1,0,0,1,2,64,1.4059624775122075,0,0,1,1
8111023,1,0,1,3,1,42,-0.7940375224877926,0,1,0,4
8111025,1,0,0,3,2,46,-0.39403752248779256,0,0,1,4
8111033,1,0,1,1,2,19,-3.0940375224877927,0,0,0,4
8111035,1,0,1,1,2,47,-0.2940375224877926,0,1,1,4
8111042,1,0,0,1,2,70,2.0059624775122074,0,0,1,4
8111045,1,0,0,1,2,57,0.7059624775122074,0,1,0,4
8111053,1,1,1,1,1,59,0.9059624775122075,1,1,1,4
8112011,1,0,1,3,2,61,1.1059624775122074,0,0,0,4
8112013,1,0,1,1,2,72,2.2059624775122075,0,0,0,4
8112014,1,0,1,1,2,66,1.6059624775122074,0,0,0,3
8112015,1,0,1,1,2,66,1.6059624775122074,0,0,1,4
8112033,1,0,1,1,1,70,2.0059624775122074,0,0,0,4
8112034,1,0,0,2,2,51,0.10596247751220744,1,0,1,2
8112044,1,0,1,1,2,75,2.5059624775122074,0,0,0,5
8112045,1,0,1,1,2,56,0.6059624775122074,0,0,0,2
8112046,1,0,1,3,1,25,-2.4940375224877926,0,1,0,4
8112051,1,0,1,1,1,60,1.0059624775122074,0,1,0,4
8112054,1,0,1,2,1,61,1.1059624775122074,1,1,1,4
8112061,1,0,1,2,1,65,1.5059624775122074,0,1,1,4
8112065,1,0,1,1,2,50,0.005962477512207442,1,1,0,4
8112074,1,0,1,2,2,55,0.5059624775122075,0,1,1,2
8112075,1,0,0,1,2,61,1.1059624775122074,0,1,1,4
8304023,1,0,1,1,1,36,-1.3940375224877926,0,1,1,5
8304032,1,0,0,3,1,78,2.8059624775122076,0,0,1,5
8304041,1,0,1,1,1,73,2.3059624775122076,1,0,1,5
8304043,1,0,1,3,1,27,-2.2940375224877925,0,1,1,3
8304051,1,0,0,3,2,44,-0.5940375224877925,0,0,0,4
8304062,1,0,0,1,2,52,0.20596247751220745,0,1,0,4
8304081,1,0,0,1,2,51,0.10596247751220744,0,0,1,4
8305011,1,0,1,1,2,64,1.4059624775122075,1,0,1,4
8305022,1,0,1,1,1,71,2.1059624775122074,1,1,1,5
8305023,1,0,0,1,2,38,-1.1940375224877926,1,1,1,1
8305032,1,0,0,3,1,27,-2.2940375224877925,0,1,1,3
8305043,1,0,0,3,1,42,-0.7940375224877926,0,1,1,2
8305051,1,0,0,3,2,50,0.005962477512207442,0,0,0,2
8305052,1,0,0,3,1,34,-1.5940375224877925,0,1,1,2
8305053,1,0,1,3,1,45,-0.49403752248779254,0,1,1,4
8305071,1,0,1,3,1,30,-1.9940375224877926,0,1,1,2
8305092,1,0,0,1,1,74,2.4059624775122073,0,1,1,3
8305101,1,0,1,3,2,34,-1.5940375224877925,0,0,0,5
8305102,1,0,0,1,2,60,1.0059624775122074,0,1,0,4
8305111,1,0,0,3,2,23,-2.6940375224877924,0,1,0,4
8310012,1,0,1,1,2,58,0.8059624775122074,0,0,1,4
8310013,1,0,1,2,2,30,-1.9940375224877926,0,1,1,5
8310021,1,0,1,3,1,75,2.5059624775122074,0,0,1,4
8310022,1,0,0,1,1,67,1.7059624775122075,0,1,1,5
8310023,1,0,1,3,2,61,1.1059624775122074,0,0,0,4
8404013,1,0,1,3,2,20,-2.9940375224877926,0,0,0,4
8404021,1,0,1,1,2,58,0.8059624775122074,0,0,1,4
8404023,1,0,0,3,1,58,0.8059624775122074,0,1,0,4
8404033,1,0,0,3,2,68,1.8059624775122074,0,0,1,2
8404041,1,0,1,3,1,23,-2.6940375224877924,0,1,0,4
8404042,1,0,1,3,1,32,-1.7940375224877925,0,1,0,4
8404043,1,0,1,1,2,37,-1.2940375224877925,0,1,0,4
8404062,1,0,0,1,2,48,-0.19403752248779255,0,0,1,4
8404063,1,0,0,1,1,36,-1.3940375224877926,0,0,1,2
8404071,1,0,0,1,2,38,-1.1940375224877926,0,1,0,4
8404072,1,0,1,1,2,51,0.10596247751220744,0,1,1,4
8404073,1,0,1,1,2,69,1.9059624775122075,0,0,1,4
8404082,1,0,1,3,1,53,0.30596247751220745,0,1,1,4
8404091,1,0,1,2,2,60,1.0059624775122074,0,1,0,4
8404092,1,0,1,1,2,58,0.8059624775122074,0,0,0,4
8404103,1,0,1,2,2,42,-0.7940375224877926,1,1,1,5
8413012,1,0,1,3,1,58,0.8059624775122074,0,1,1,4
8413021,1,0,1,1,2,49,-0.09403752248779255,0,1,0,5
8413041,1,0,1,2,1,49,-0.09403752248779255,0,1,1,4
8413043,1,0,1,1,2,45,-0.49403752248779254,0,1,0,4
8413063,1,1,1,3,2,48,-0.19403752248779255,0,1,0,4
8413064,1,0,1,3,1,60,1.0059624775122074,0,1,0,4
8413075,1,0,1,3,2,39,-1.0940375224877925,0,0,1,4
8413081,1,0,1,3,2,50,0.005962477512207442,0,1,1,4
8413093,1,0,0,1,2,56,0.6059624775122074,0,0,1,4
8413111,1,0,1,3,1,50,0.005962477512207442,0,1,0,4
8413113,1,0,1,3,2,41,-0.8940375224877926,0,0,0,2
9101013,1,0,1,3,2,70,2.0059624775122074,0,0,1,5
9101031,1,0,1,3,1,35,-1.4940375224877926,0,1,0,3
9101033,1,0,0,2,1,69,1.9059624775122075,0,1,1,3
9101041,1,0,0,2,1,23,-2.6940375224877924,0,1,1,4
9101051,1,0,0,2,1,54,0.40596247751220743,0,1,1,3
9101062,1,0,1,3,2,48,-0.19403752248779255,0,0,0,4
9101063,1,0,0,1,1,73,2.3059624775122076,0,0,0,4
9101071,1,0,1,1,2,33,-1.6940375224877926,0,1,1,4
9101093,1,0,0,1,2,42,-0.7940375224877926,0,1,0,4
9101101,1,0,0,1,2,64,1.4059624775122075,0,0,1,4
9101112,1,0,1,1,2,43,-0.6940375224877926,0,1,0,4
9101113,1,0,0,3,2,50,0.005962477512207442,0,0,1,3
9101141,1,0,0,3,2,48,-0.19403752248779255,0,1,0,4
9101152,1,0,0,3,2,29,-2.0940375224877927,0,1,0,4
9101161,1,0,1,1,2,57,0.7059624775122074,0,0,1,4
9101162,1,0,0,3,1,58,0.8059624775122074,0,1,0,1
9101163,1,0,0,3,2,31,-1.8940375224877926,0,1,1,1
9101172,1,0,0,2,1,31,-1.8940375224877926,0,1,1,4
9101173,1,0,0,2,1,22,-2.7940375224877925,0,0,0,4
9101181,1,0,0,2,1,57,0.7059624775122074,0,1,1,3
9101192,1,0,0,3,1,45,-0.49403752248779254,0,1,1,4
9101193,1,0,1,3,2,46,-0.39403752248779256,0,0,1,4
9101202,1,0,1,3,1,61,1.1059624775122074,0,1,1,3
9101222,1,1,0,3,2,22,-2.7940375224877925,0,1,0,4
9101223,1,1,0,1,2,22,-2.7940375224877925,0,0,1,2
9102013,1,0,0,1,2,71,2.1059624775122074,0,0,0,3
9102032,1,0,1,1,2,42,-0.7940375224877926,0,0,0,4
9102042,1,0,1,1,2,67,1.7059624775122075,1,0,0,5
9102051,1,0,0,1,1,48,-0.19403752248779255,0,0,0,4
9102052,1,0,1,1,2,36,-1.3940375224877926,0,1,0,3
9102053,1,0,1,3,2,46,-0.39403752248779256,0,1,0,2
9102082,1,0,0,2,2,47,-0.2940375224877926,1,1,0,2
9102112,1,0,1,1,2,37,-1.2940375224877925,1,0,1,4
9108011,1,0,1,1,2,58,0.8059624775122074,0,1,0,4
9108012,1,0,1,1,2,52,0.20596247751220745,0,0,0,1
9108013,1,0,1,1,2,72,2.2059624775122075,0,0,1,5
9108031,1,0,0,3,2,29,-2.0940375224877927,0,0,0,4
9108033,1,0,1,2,2,50,0.005962477512207442,0,1,0,4
9108041,1,0,0,3,1,19,-3.0940375224877927,0,1,0,3
9108042,1,0,0,1,2,39,-1.0940375224877925,0,1,0,2
9108043,1,0,1,1,2,55,0.5059624775122075,0,0,1,3
9108073,1,0,1,1,2,42,-0.7940375224877926,0,1,0,4
9108082,1,0,0,1,2,43,-0.6940375224877926,0,1,1,4
9108083,1,0,1,1,2,48,-0.19403752248779255,0,0,0,4
9108092,1,0,1,1,2,56,0.6059624775122074,0,1,1,4
9108101,1,0,0,1,2,51,0.10596247751220744,0,1,0,3
9108102,1,0,0,3,2,49,-0.09403752248779255,0,1,1,3
9108111,1,0,0,1,2,37,-1.2940375224877925,0,0,1,3
9109022,1,0,0,3,2,44,-0.5940375224877925,0,1,0,4
9109031,1,1,0,1,2,56,0.6059624775122074,0,1,0,2
9109032,1,0,0,3,1,50,0.005962477512207442,0,1,1,4
9109033,1,0,0,3,1,56,0.6059624775122074,0,1,0,2
9109042,1,0,1,2,2,45,-0.49403752248779254,1,1,1,5
9109043,1,0,1,1,2,65,1.5059624775122074,0,0,0,4
9109053,1,1,1,3,1,47,-0.2940375224877926,0,1,1,4
9109061,1,0,1,1,1,65,1.5059624775122074,0,0,1,4
9109063,1,0,1,3,2,60,1.0059624775122074,0,0,1,4
9109072,1,0,0,2,1,38,-1.1940375224877926,0,1,1,4
9109082,1,0,1,1,2,34,-1.5940375224877925,0,0,0,4
9109091,1,1,1,2,2,49,-0.09403752248779255,0,0,1,4
9109111,1,0,1,1,2,68,1.8059624775122074,0,0,0,3
9109112,1,0,1,1,2,63,1.3059624775122074,0,1,0,4
9111011,1,0,0,3,1,32,-1.7940375224877925,0,1,1,3
9111021,1,0,0,3,1,32,-1.7940375224877925,0,1,1,4
9111023,1,0,1,1,2,61,1.1059624775122074,0,0,1,4
9111032,1,0,1,3,1,53,0.30596247751220745,0,1,1,4
9111041,1,0,1,3,1,35,-1.4940375224877926,0,1,1,4
9111042,1,0,1,1,2,37,-1.2940375224877925,0,1,0,4
9111053,1,0,1,1,1,56,0.6059624775122074,0,0,1,3
9111061,1,0,1,3,1,37,-1.2940375224877925,0,1,1,4
